ax,ay,az,gx,gy,gz
0.09259968009601416,-0.4924581435080906,1.5915482940993364,-0.1102960082168964,0.16259350500479552,0.012070964580927823
0.503903705967668,0.3649820531165333,1.88043804111942,-0.13231386386279156,-0.1633634783431579,0.12027168502406921
1.094049182403488,-0.2948048538512078,2.1504955222538693,-0.1606951031941386,-0.13537470002041788,-0.012102553678452616
1.7511947620620925,0.6174294999432266,1.8616704449086767,-0.010898810784143592,-0.1116590745537526,-0.05088314317843562
1.8930781972700714,-0.8924288088672689,1.5042834474374545,0.19829901106666037,-0.0630307701473718,-0.09103858143141591
1.8063917787671575,-0.9036723819020795,1.3530545689315008,-0.06693626150707699,-0.010996444124915128,-0.10897738099422996
2.312649716437323,-0.7067882214410104,1.9645684194683086,-0.15341746260432668,-0.10938294926747463,-0.09622135817238209
2.4239668309857385,0.7177387792101522,2.0913345597579447,-0.1164715947561136,0.09126937395314982,-0.011102879370188778
2.9645480377904083,0.13043700525520108,1.5608438012085046,0.17548452847142032,-0.01011229565311167,-0.16326514175016582
3.4176838882922738,-0.8946471509551599,1.191153492297873,-0.10565244672463199,-0.13595037059593862,-0.03854420388863247
3.5656455196508254,-0.04475020248636996,1.4521841377119458,-0.03748921631337829,0.09500256760723114,-0.024931962550898412
3.853145448086842,0.8435288003478938,1.5673192542071424,-0.15426285823131447,0.18265996377210503,-0.020196331862348205
4.270631566075003,0.9317901398936954,0.5657104358337941,0.0315380476234223,0.1668650727677498,0.15778624886401493
4.627664793824668,0.35759421041332673,0.7082676484577066,-0.1448504474573692,-0.10859613152407294,-0.07524088303436925
4.807866366207042,0.9511387466429291,0.257442345577524,-0.09688221784960467,0.1959319015334276,-0.12536775188961913
4.283782986795586,0.3271960357849055,0.41736996395713266,-0.19013300424753085,0.1954891367080257,0.19665155475649904
4.8508895129669405,0.7179736064214555,0.4003761852262718,0.05616972115124491,0.07179194457207916,0.05278756959889758
4.913592067098742,-0.9804364729400092,0.24229517771373243,0.1979210622558904,0.0059311737906354856,-0.11855381380690876
5.006746058968262,0.48848910836724935,0.1411264654947354,0.03854459874025232,-0.07059945631242134,-0.10422003697861588
5.464061630511208,0.3131397067130326,-0.14951390476016985,-0.11282993647765234,-0.1750783615073387,0.0181521371235136
4.931584373314139,0.6705453326189597,-0.24159628285919255,-0.16699104802256387,-0.11704302297587509,-0.08220840395144165
5.068096635685421,0.8742767710024595,-0.48743809482003775,-0.014807003975891936,0.1204201906312593,0.0069140653900333915
5.210402650655463,0.9780876827614435,-0.5241206630154946,0.17840638867610376,0.15408427473438985,0.039093616353519434
4.760851825839957,-0.7607316637310368,-0.6225750379412803,0.032766738223262676,0.03585908830002796,-0.0379323437572725
4.924039483021923,-0.369885693463307,-0.5296568165310699,-0.03899005255414342,-0.13827280548484883,-0.15995074914338497
4.697108061180232,0.9037426201530698,-0.9542992175432408,0.07650555029864836,0.11793895682687011,0.13324192634590654
4.017058839877351,-0.1275172831909246,-1.0394493001747318,-0.024543704250800324,-0.0765341413277763,0.09841031764935176
3.5120552203807747,0.86189529383329,-1.2027458626451772,-0.00905692983300796,0.06196340731860034,0.1418451194905439
3.4588804673204674,-0.18447108800697287,-1.6520313496045236,-0.07293350258762851,-0.08423950232873323,-0.08245116843148091
3.2326746259306365,0.31918717697226207,-1.0778736576656247,0.12373445656290855,-0.10331167572286999,0.11616835729482922
3.017953708743804,-0.09332939241075722,-2.155770501015475,0.03038118512670379,0.047072752017219166,0.12872710589778896
2.9064924377063033,-0.9367069110566535,-1.7383530495319621,-0.13992971431253476,0.1422340774900926,0.04831994519858865
2.148193425007693,0.04709081886116917,-1.9768118456891588,-0.001898740049989328,0.17670151566703568,0.028607943159703886
1.256113761540663,-0.7130226459510018,-2.2609330604730404,0.18797602159548482,0.05002130422365553,0.05727435216787824
1.0693312949759988,-0.2639469430863488,-1.6080622047085136,0.18398925671873306,-0.10986489095685728,-0.044508093014671596
1.3246753259638728,0.0034772688161530674,-1.84167031440465,0.15059052331574135,-0.07404314713260016,0.10926733094016028
0.21326010400252648,0.7577192411473332,-2.3081846190938853,-0.12698616336580948,-0.12305734234133273,-0.009226567765122734
-0.41318764617398057,-0.8702542323165903,-1.8013076531746752,-0.05150332295430676,0.14396251860035564,0.0754012021401832
-0.41561062387317876,-0.5501813503067847,-1.7061953995934556,0.08872448703439806,-0.10039310869381893,-0.08944567072313676
-1.2476028171987206,0.051796717153643534,-2.008045411328219,0.09696605540016556,0.08592757463612999,-0.15763818756887674
-0.9045251912537616,-0.2895208834379155,-1.833458525822325,-0.0763537795703651,0.14730848270942032,0.016062249296284165
-1.3173873390863888,0.14661626922035054,-1.743081117445224,-0.010283480263218847,-0.08562007025444617,0.09998545630162081
-2.0539742280613322,0.658248826865788,-2.0188126397093487,-0.18680535275448748,-0.03160387054711711,-0.02307621549024691
-2.4139920908357193,-0.23403615428160895,-1.2976417494178842,0.06343894799484906,0.1446043160643115,0.024985740976264104
-3.078115975923605,0.13310935129311408,-1.5431207534124591,0.11174051253016148,0.04049840164362725,0.16826535967094014
-2.7584528111185995,0.2123036457035825,-1.522954545461582,0.14165477487694672,0.04338409278924646,0.06640336556314441
-3.911053009263849,-0.8267272070241451,-1.7993134207342911,-0.08538486946452513,-0.13755119971020405,0.12244574381639545
