ax,ay,az,gx,gy,gz
0.09941707340302464,-0.5466915166748822,1.8917537198023917,0.15185848105713678,0.06472470467313518,0.0025633052997134365
0.42820806275193435,0.5689621275734527,2.301148294170482,0.04775567624992974,-0.12034159013799327,-0.08274455008600712
0.8142682088235631,-0.865141369751264,1.670718373215454,-0.053719073952512464,-0.18097197625552075,-0.00029525502416452576
1.376789100246747,-0.35479647635593947,1.9881583623480181,0.04173640674454901,0.011208808944024679,-0.04246706872039932
2.058159275526188,0.08899868231448882,2.079255454461621,-0.08373048680193916,0.14526545007586372,-0.17293283779886517
2.1339416600453083,-0.24300211472027766,1.6867934861291682,-0.013333967875366393,0.19949577925773576,-0.020905451151112503
2.721156451220296,-0.720589317537742,1.7440169356091118,-0.17752380214274135,0.11423303204400131,-0.0794519050624507
3.007311653676689,0.6089147507130961,2.0734128445205084,-0.17638357379756295,0.17905058335882623,-0.1708528286482578
3.434114618964208,-0.7231756156045934,1.8209208900267326,0.1030268396625682,-0.17500378362324298,-0.041562211839727775
3.130828456660182,-0.00791115220360128,1.901679531719017,0.11265681651895137,-0.19733548974318468,0.11861859909637656
3.338687768138923,-0.8836022879685128,1.5370504730118233,-0.1951465209501349,-0.15646666897366282,-0.18928780418518973
3.701092482176929,-0.02357058768539888,1.4192903084103268,-0.18215087916366668,0.03625052247877658,0.13833278454351494
3.840426565186269,-0.46303582215954653,0.8448434228242826,0.17128278469077823,-0.14460772120820758,0.1659495548413628
4.855614467119377,-0.27354267989090886,0.5656296287570688,-0.043064890774303116,-0.07367530252439752,0.10255603430043503
4.769873862071118,0.8356250019485911,0.7736989036810121,-0.06115477512155865,0.1464850523251639,0.17553477853482058
4.354700536272779,-0.5021952534263945,0.7672912160167822,-0.19888506997157093,0.044076615694064014,-0.1654881800278997
4.872139347422132,-0.5935122589225494,0.12216889438980155,-0.17901851163960325,0.17541162635799978,0.17463450971749112
4.652421214540483,-0.1140340278941967,0.5909860294943765,0.10169314427240278,0.07969778645471942,-0.1561573935707053
5.332351328797795,-0.12496243322130551,-0.3454303899733817,-0.04137119553037599,-0.05261799132168404,0.1473388808473549
5.307878843338185,-0.1501197200711788,-0.548313239862273,-0.1492285920066082,0.15460762789232751,0.016592005341467264
5.116731433323996,0.502801026454401,-0.43270235105471544,0.09671528201717983,-0.1664455487358704,0.19435295710794276
4.468922162552066,-0.06027252323550214,-0.8776853132091746,0.17069144636860978,0.17669425096787417,-0.03807006341521885
4.319263017872804,-0.6240078284582431,-0.18836308184110062,-0.06992896619436736,0.08369086682999677,-0.13279778866394282
4.214797877947445,-0.3682442672769084,-0.6707942954817155,0.048057073854408994,-0.02392349787206291,-0.0377686205069554
4.698055274689034,-0.48505346142091743,-0.9557883642419285,-0.02490225318393119,0.15086891733065982,-0.12795900333155447
4.326741095742475,-0.5403578654095829,-1.3627603095206178,-0.06366409763750766,0.03276515900979121,0.05373330229610446
3.7751049608663654,-0.9063187598375744,-0.999626254500131,0.05833360975206203,0.0706601834548552,-0.016404463136726
3.8241217081932946,-0.699722171077791,-1.7924120081048187,0.04322734674286566,-0.03631811211688313,-0.09949984567576889
3.4862277379376883,0.6182666193815538,-1.6871567376060594,0.1874352765030834,0.16531845959455693,0.03569880668969044
3.484134657795588,-9.073667586245726e-05,-1.1570937440208127,0.051812708274573405,-0.19349122711451894,0.02310383568558616
2.3246761999798933,-0.21269077126811742,-1.5421795533039768,0.1018038374019648,-0.10448082410425995,0.1582075564657226
2.474623566541759,0.741364728494889,-1.3961339077890056,-0.14168714985948083,0.06589819396635543,0.07833184505898605
1.7900448609594628,-0.14232813995476623,-1.3919510968242061,-0.0731886199114487,0.1018189373292458,-0.03476551810304529
