ax,ay,az,gx,gy,gz
-0.05644845566480605,-0.6307953309634038,2.2425428710298836,-0.1793175539304669,-0.10586365257199432,-0.06481450996330204
0.7003217496670269,0.8614111832574194,1.7891119395340451,0.07336373650202099,-0.055794110163749494,-0.1728811217240009
1.0745303679481542,0.760514551996337,1.9778508429422568,-0.12988704704849552,-0.11095976936649264,0.029410600395028297
0.8165899175053625,-0.4691767526113704,1.798215525249901,0.17472303574584608,-0.14463619353392834,-0.18381916906483992
1.855087221138681,-0.346801794922722,1.9441957254533602,-0.19017323633815814,-0.15448759979160973,0.1487388735404186
2.336796317945689,-0.17680386583752572,1.6895303044749062,-0.14944249241799842,-0.07279548888867443,0.19287823006356736
2.656932865832106,-0.6034490276371329,2.196496836700909,0.18053997166218377,0.051978152145256806,-0.18055463204833405
3.036603332874093,-0.5251757523692766,1.6492058715260076,0.198755793678767,-0.18765523530885642,-0.13379573673358186
3.558802620069155,-0.9146625725937134,1.8842566791446038,-0.04088909200492252,0.11297896423209708,0.11932062391435883
3.527519515945552,0.9584952197589327,1.7837894189987296,0.11309950890419568,0.0906770765937091,-0.06714852971688309
3.6826016375142974,0.14290404973275983,1.1973299087844735,-0.0671782879083078,0.05222105445927755,0.008719330762405608
4.009605924606717,0.15173923069018458,1.1880888046461426,0.09968946185590688,0.1289039189261727,0.13672712120880032
4.51762783430735,-0.529630818142937,0.8964220484403154,0.09400024672860152,-0.008290349192139418,-0.044255658127521746
4.727331420656246,-0.9329956650973512,1.2928586517993215,0.09360676374646909,0.19066004296823097,-0.07593830658032288
4.677549950899356,0.37883605480535887,0.8635398456926762,-0.08818677281971779,0.10352675256145089,0.15082167209939623
4.436600573362731,-0.11886266741052665,0.9992262805225202,0.010030392601723198,0.12046720595689825,0.1046423793645645
5.117398302105976,0.6853216749882949,0.7283016115316456,-0.03893833223626672,0.18426861889156937,-0.030275663550445808
4.910745204128722,-0.7235715872455337,-0.08518763022002651,0.034815906512181,0.08220727658554783,-0.061338987295280145
4.5532449211927295,0.5930007629433027,0.36961698729505,0.138778677583706,0.15308989993289795,0.030723707065159506
4.695514567586541,0.13025984714934857,0.33684957393756404,-0.19355976883613854,-0.059973967768370884,-0.1907018273757359
4.797870570617745,-0.2840029209925694,0.1174534795545017,0.1611254736997127,0.12819492641457314,0.08867628075049744
5.216295383383022,0.5863503929313583,-0.22251264548654248,0.06929934596995785,-0.10071850351635102,0.13335100787899157
4.782409830801569,-0.33909395831688216,-1.0427831141497843,0.06499485992324827,0.17709811069653142,0.09736885387408423
4.264557065401021,-0.9898852660851531,-0.3401160526964012,0.08524794454065948,-0.053623615328666496,-0.14184501919928616
3.999945254662172,0.507250311450385,-1.1833034487704395,-0.1392519850582196,0.12545758751743247,0.07722420096186527
3.8102654969756604,0.9466305950275442,-1.5117780034953272,0.007248659223333842,-0.1564520053216396,0.1254637054785323
4.4204183122822425,0.13563600922569097,-0.7413214633032259,-0.1780078830820048,0.09363927379645542,0.021144640160747408
3.717895368029784,0.48902533830928285,-1.4210872216716433,0.06189391130222516,0.0027897421934302835,-0.19284495295480322
3.69159155509775,-0.7541138468744022,-1.1591077008589856,-0.05957913238613846,0.1430077740154715,0.146047695316682
2.777587253802668,-0.9310359935190651,-1.8975111902331807,-0.09515592121778056,-0.1549179173409257,0.11517773847667773
3.0564725104863455,0.8143282630407627,-1.9059203711924968,0.17454762737460394,0.18711541216654848,0.005810662244652404
2.718404322031108,0.677292154735659,-1.429745377691678,-0.12385639348477846,-0.0755883312246346,-0.0896530865165496
2.409263189666103,-0.7191715568185697,-1.6285133844488215,-0.03348979322777898,-0.17997583309902676,-0.19040994449725704
1.8952774522207534,-0.0397880929081702,-2.3757325495495096,0.1033641425386691,-0.03309922958965825,0.13365795591067464
1.381131968305758,0.1439504804694578,-1.9565445503693906,0.10035608350526026,-0.19200700009589722,-0.15443693791625146
0.993670993760173,-0.6194474120739752,-2.1691698150967174,-0.1428849403520827,0.08776049679401388,-0.18495741358823503
0.12316626079287563,0.2711409010279131,-2.2589116582007422,0.12508964823764673,-0.1894085664014273,-0.049419014360166935
-0.21938892642624658,-0.38427208353764297,-1.7140466928549858,0.06118249336574022,-0.003386440894474735,-0.0408458124147236
-0.3913876965005308,0.9357790376135109,-2.1855152653392524,-0.004693766129387822,-0.11233977705108966,-0.1986783465748163
-0.9078023888851042,0.7832560337958345,-1.891718355995764,0.19683347870862133,0.11248993452764733,-0.0736640025525089
-1.283128060239766,0.386888011929748,-1.9810140771257396,0.1808520360594944,-0.042414140297220904,-0.040445359385879176
-1.3330677916189184,0.600444551540952,-1.9619339935886573,-0.04078676141879184,0.06264340000716778,0.035648688107850685
-2.1805127047367003,-0.44734259379354024,-2.2177273024858573,-0.19799470906898697,0.09322112836736707,0.17915517541387704
-2.1323430768530223,0.9533585119592285,-1.3524899351179616,0.022005215747940066,0.09722134678237432,0.08554465122689586
-2.8585676955975647,0.10745243094833823,-1.9034172733538028,-0.00660279581779899,0.05091546523396712,-0.017698364408340606
-3.5959767981366455,0.030325035265502898,-1.2665231281017977,-0.1141800405575466,-0.151519503299853,0.10862711010716397
-3.703934188162916,0.12534970948877966,-1.4572229078091918,-0.16203272015507297,-0.18323048295339586,-0.17887648710301912
-3.7636807616173984,0.0688365803301354,-1.648415795029548,0.061777779944118816,0.07917972865304929,-0.1937873276523356
-3.696437114413798,-0.7080531869267774,-1.3649243648349592,0.1831775969945843,-0.187327318906776,0.1749509212226707
-4.305261953008937,0.1412355529348328,-0.9278056574979963,0.08328841708086515,0.1775432096988241,-0.08725521049809865
-4.67549400461165,-0.8141399065426109,-1.1559157517998,0.1249549481392937,-0.14254311634834874,-0.16948727365622804
-5.105595886528706,-0.8641660651147629,-0.2919945983428218,-0.03965459385131029,0.028240594424486065,-0.00883750484912374
-4.665666252271015,0.6445781891772804,-0.9764320523633566,-0.0332142452018101,-0.16144544537516575,0.012856548533884737
-4.8279759753453675,-0.36231999483941335,-0.530360587405702,0.11631402754328979,-0.07333700739812424,-0.05604019328672455
-4.953748963819508,0.8056477083745928,0.058226723333344554,-0.03761451951327177,-0.147689028838583,-0.031439569169726234
-4.9133534338751215,0.7061000831068025,0.38859871291942183,0.1759727157882081,-0.14943615427145163,0.06196809555688143
-5.4146869967945195,-0.265549796182442,0.37413027658910863,0.11009703949657984,0.03627918940410621,-0.19626101235690943
-5.237443592973499,0.3434901957036629,0.565311694213896,0.05075253465682661,-0.1161804656543736,0.17905907643698138
-4.573379851407089,0.19412081580631746,0.85075784384938,-0.09406290515139229,0.11621746350647877,-0.11858511244857298
-4.620410382373863,-0.5670578015375076,0.19520295093674767,-0.029342417912540497,-0.1764894733935284,-0.09165348409713898
-4.799734458442849,-0.028818430189479605,0.6074919205750242,0.14391041419497858,0.02103436180355192,0.10188486602808622
-4.858709550939269,-0.7319129486269069,0.45199734625658916,0.1935925618763531,0.18741732016035573,0.09317070085782525
