0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.12582253784092268,0.35515153285163215,0.3752751169219537,0.22585944497729293,0.6465915648010316,0.4419134692626344,0.9073128651448034,0.39090188761887545,0.5397762164359282,0.8287405890738727,0.3416620541303258,0.6525359994146874,0.49478837968157474,0.2017765119563001,0.4423810048167105,0.51812742318908,0.4696092198180354,0.5270463532715528,0.16514827286594658,0.5954712957976551,0.7495031047272241,0.24611865562963264,0.2341623720893704,0.28042292829497195,0.45411048099732054,0.17356052902503283,0.42885102114134055,0.6395647469137677,0.32252390235437156,0.6379711564683681,0.7591237780242067,0.23582654593256558,0.496334158931079,0.08305587967865069,0.6555966049863805,0.33267779511292883,0.7670493345159886,0.9980964685395022,0.7474735068108128
0.5374319670486478,0.6968777281110226,0.3788205230118763,0.3021057605692231,0.9443466145347605,0.28504028850156815,0.7473563554849111,0.9805399427186232,0.014686619423830316,0.04803259566486506,0.8592208487065282,0.8809673145587544,0.5245302364489856,0.12111895517283178,0.6136333676205417,0.7858322908226981,0.244905635558329,0.9279005686728822,0.7447223667233923,0.7200534532392391,0.4333919861939163,0.7625545588723064,0.006979642619917126,0.5840001079157026,0.20489067938364292,0.13524775206551964,0.2517659696812541,0.8669251821727527,0.8569542149957037,0.13295298291662827,0.9585949425855018,0.39564068028937904,0.33553594841717194,0.21930377790537448,0.861416434276746,0.6727766867782679,0.05332250158434004,0.23246517933553723,0.8680721993201617
0.9436912698985674,0.9891606333004945,0.0812018153460905,0.28367627891197755,0.78967871377103,0.02077528039722376,0.9344147266219571,0.023104290718312548,0.7939292544190867,0.18518645908606757,0.3094932334879633,0.18152239615095334,0.5601762409863618,0.711758568552538,0.7320271697290192,0.5517041998613563,0.35638545085717954,0.7532103362051659,0.1474238647627657,0.3418355308405502,0.43006508343914984,0.9440217565967031,0.35384191095404416,0.10924046868897042,0.14451074787252893,0.04424734718089818,0.7052312200414684,0.8131623912434432,0.7512115626698158,0.4958811767327975,0.8610596460576654,0.34130816902831707,0.05735047519215564,0.4111465804603086,0.8584136087889185,0.8838680882970389,0.5940164136402729,0.8062674113132,0.9988477103450031
0.3699965521910107,0.1295125058473925,0.9422154669589472,0.42750442989649484,0.5784586147769947,0.2317360915035086,0.8708841057166655,0.9680563248846017,0.10351974349166182,0.3610904199216186,0.22189286672052022,0.044086496725728175,0.9587922514541359,0.9913068411116768,0.42236838610813543,0.3862172665829592,0.9231784104119242,0.7249965080928876,0.06456708094754937,0.8491241601742424,0.31924059266105453,0.07415100748286296,0.6377471153282784,0.465069734362509,0.9939259752100689,0.4924589224669119,0.5606149703791404,0.19621817411511044,0.754548056354628,0.6873284853783777,0.2056622420065638,0.5364083075267707,0.5865037889821157,0.5213455718063511,0.751111821242958,0.755368211104539,0.910543082289116,0.31116127494369605,0.9038183486262306
0.8581374767657173,0.6324281169014093,0.8735176172314424,0.8303097073686232,0.11806254499456503,0.5570623344071106,0.9026237959946772,0.295140763547591,0.8749835293920549,0.1835359421292967,0.26655340312939024,0.23660386775473774,0.26598322317846557,0.5983938410655276,0.8199288769193084,0.42158847138535815,0.056615230985095355,0.3772335687715497,0.3899518552736545,0.863910433895572,0.09382362560704727,0.7134782533728715,0.35770564060061594,0.7302310176140291,0.7655783506458133,0.6323452525296991,0.6494824036512475,0.7330992496629408,0.7299668239627112,0.13898235901796718,0.6106421024637054,0.32141877199420055,0.8437622194821748,0.33762351523696965,0.05653691729063326,0.836334363301686,0.1656486608599247,0.637913871518117,0.11341122371014645
0.046161575451292625,0.2797933909770496,0.1650486512719601,0.5488776850776828,0.31820446219711296,0.48439165640483295,0.0017665654230430983,0.15343885550621272,0.6555296179421463,0.4518939811337662,0.1216332227135094,0.14493391709383485,0.5985268768788041,0.5419885764996274,0.4554953591314399,0.7530956391514751,0.10149000074256265,0.021720799270418367,0.5517380462964783,0.00899361172766322,0.1480467930049144,0.8116370727620614,0.8118103818056149,0.3604006121499914,0.5563680524068667,0.08457050077060824,0.8451884023051937,0.43016019136395833,0.7158294698538886,0.5059711088560642,0.6781337431172593,0.5822041961446727,0.7392560241616608,0.830631026745931,0.4375305023315472,0.5836829044560794,0.8467496895701202,0.08961697845491157,0.6588167962563848
0.8203945561116615,0.19878642854664652,0.7971536988078243,0.9038585156677166,0.8220170065492601,0.5296127909234486,0.7634120412864939,0.3364845947464097,0.8749147436975254,0.8147891150431297,0.10650806104610955,0.8033546201713433,0.48272346371602626,0.3126352703325821,0.3052068805062288,0.2725989861935847,0.1400016200059112,0.7995848598584436,0.8688883476318422,0.9663598540506139,0.4217879087350416,0.725490498966475,0.1010506836303745,0.8842994087278988,0.5334242944334895,0.6093093554158237,0.2938546563849762,0.5704987447432075,0.3645848592996811,0.5529878822831344,0.8291364448965142,0.010923016165695021,0.2540172159314589,0.49498077162710574,0.17032859035712256,0.7613752190141451,0.680728246192273,0.9604765807076195,0.9526318235920318
0.8515110776517325,0.7861972645862554,0.43016670564567827,0.9957915678040293,0.3689135824225679,0.4933994062007716,0.3278095958685192,0.836875494061369,0.4266946253176337,0.6445143074967685,0.16106803045464613,0.2641046341579262,0.7384752559004693,0.7838720860255026,0.4830548881700012,0.7497116644912992,0.11635421721766726,0.5003480574125433,0.10254644525305612,0.46195525919203495,0.8228866544148083,0.5418868609960009,0.504990533903638,0.4777454516150077,0.15796832780503034,0.14709326023359903,0.44025488465747376,0.26646503551188117,0.6658535025864522,0.05268276404660055,0.3875477630146409,0.024822062818456114,0.0023018662163063475,0.310091152242035,0.8798032240957598,0.4613999612655607,0.4708431382863828,0.03139024691748182,0.7506054153372517
0.41763586885949233,0.3306906446440885,0.3002529595054305,0.17234302241172106,0.7939720781911561,0.7008143036229101,0.2791338632520445,0.10494225711078597,0.02829595621337877,0.609083421758235,0.13182285411507833,0.4020515132975673,0.11103337756322296,0.9604759188970464,0.2945230673698874,0.4854641856510534,0.07988238042622131,0.9459269058678518,0.09967977073229328,0.07440791325787433,0.9953161766130455,0.4634198739610538,0.8449003526814185,0.300856322725469,0.24793114321517506,0.583427738273879,0.3905142203505948,0.6744271598010313,0.7388590804204804,0.4391660219760626,0.09121882951969473,0.3583094203694639,0.128545113417167,0.29516208972330926,0.19354302330500728,0.3169087611894943,0.22598853570555633,0.49921522745920766,0.8567873972113129
0.17835370278986373,0.9090321552742802,0.1697317920068896,0.041425899156462,0.028466392091366366,0.2916125023529518,0.6858640738586743,0.5551282440200325,0.36633611261653054,0.5973495423479139,0.9625558526483345,0.18482671642846582,0.9444078730369623,0.2904409659261139,0.81722282749243,0.8832743784564636,0.5189096560452117,0.8133025603912978,0.1379976145682299,0.5637766624535466,0.7732933310517238,0.7308490238686768,0.2711110327167868,0.18834542248261033,0.17384913965219895,0.549451166509968,0.8883870112566787,0.09202435439238899,0.5420648897368482,0.9634859439687169,0.8675701622362221,0.514329159528703,0.01969065539434034,0.6574421687227948,0.7742074222620905,0.7915721847192679,0.5854451707834317,0.28661021607412307,0.5278211598713288
