0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1240.0,-14284.0,10732.0,-13288.0,108.0,1942.0,7252.0,2124.0,14492.0,-14300.0,1612.0,9522.0,10944.0,3568.0,13768.0,14174.0,-9990.0,1164.0
-1360.0,-14060.0,10024.0,-13623.0,234.0,2508.0,9024.0,2516.0,18416.0,-14383.0,2017.0,10002.0,12728.0,2852.0,17484.0,15373.0,-12168.0,2389.0
-1404.0,-13620.0,9808.0,-16609.0,-723.0,2811.0,11008.0,2076.0,20836.0,-17694.0,2405.0,12231.0,11552.0,5344.0,12892.0,17994.0,-14324.0,3625.0
-1780.0,-13788.0,8624.0,-19440.0,-320.0,3802.0,13112.0,1628.0,23292.0,-21594.0,4561.0,14412.0,11200.0,10088.0,20420.0,21398.0,-19197.0,6694.0
-1988.0,-14976.0,7300.0,-23697.0,-1119.0,6502.0,18060.0,-2548.0,25576.0,-27839.0,6136.0,19576.0,9980.0,11284.0,17852.0,26513.0,-24646.0,17110.0
-2056.0,-17576.0,5660.0,-29833.0,-2759.0,10581.0,21784.0,-5748.0,24636.0,-30543.0,10908.0,25880.0,6084.0,13272.0,11852.0,30032.0,-25943.0,25758.0
272.0,-20816.0,5384.0,-32768.0,-4551.0,15400.0,17568.0,-5332.0,18768.0,-32311.0,16560.0,29923.0,7964.0,5132.0,3748.0,25626.0,-20306.0,26517.0
-184.0,-24096.0,4548.0,-28544.0,-4615.0,19024.0,14460.0,-7852.0,10660.0,-25254.0,21789.0,28961.0,6856.0,13348.0,7056.0,24444.0,-19376.0,31316.0
-144.0,-22644.0,3132.0,-23607.0,-6396.0,23529.0,17108.0,-9960.0,12948.0,-18171.0,24142.0,29860.0,9116.0,7196.0,4624.0,17872.0,-15985.0,32767.0
376.0,-21068.0,2928.0,-23536.0,-7320.0,29219.0,18336.0,-9356.0,15700.0,-14480.0,26123.0,32767.0,12228.0,6520.0,6628.0,17069.0,-14873.0,32767.0
-1552.0,-20176.0,2772.0,-26881.0,-6217.0,32767.0,12344.0,-8520.0,9544.0,-11339.0,23660.0,32767.0,13432.0,4512.0,8508.0,11253.0,-14867.0,32767.0
-1388.0,-18872.0,1232.0,-24461.0,-9421.0,32767.0,6544.0,-5316.0,9828.0,-8033.0,21273.0,32767.0,16064.0,-752.0,2996.0,12857.0,-16613.0,32767.0
