0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1844.0,-13744.0,-5364.0,-3665.0,-21074.0,21497.0,704.0,-5052.0,6964.0,6953.0,13961.0,31051.0,11868.0,3280.0,-2236.0,13530.0,-2756.0,32767.0
-1264.0,-11524.0,-2068.0,576.0,-15016.0,17917.0,-6696.0,-672.0,4036.0,1371.0,13031.0,26286.0,12360.0,-3508.0,-5748.0,11070.0,1907.0,31945.0
-3012.0,-12380.0,-1628.0,2963.0,-17800.0,16100.0,-5108.0,-4420.0,2320.0,2621.0,9092.0,18943.0,9452.0,2304.0,-2296.0,11937.0,1552.0,31486.0
-4624.0,-11240.0,-1708.0,6239.0,-12698.0,15501.0,-52.0,-7188.0,7944.0,8525.0,10355.0,17628.0,10768.0,-2996.0,-2604.0,2605.0,6255.0,29496.0
-5188.0,-10264.0,-148.0,8588.0,-13873.0,15163.0,-284.0,-5948.0,8128.0,12776.0,12229.0,19177.0,10620.0,-5020.0,-1236.0,1774.0,8016.0,27669.0
-6144.0,-8804.0,-708.0,9903.0,-13003.0,14011.0,-6980.0,-2952.0,3060.0,15104.0,12315.0,17813.0,9656.0,-5348.0,-1532.0,7933.0,6233.0,27084.0
-6048.0,-8576.0,-492.0,13726.0,-12942.0,13668.0,-6464.0,-1640.0,5348.0,16644.0,11231.0,14649.0,9116.0,-5232.0,-2744.0,7015.0,8821.0,25810.0
-7364.0,-7928.0,1408.0,11913.0,-14364.0,11943.0,-5180.0,-868.0,9920.0,12938.0,8515.0,13015.0,11336.0,-5844.0,6600.0,1361.0,10938.0,24964.0
-7592.0,-9280.0,2404.0,8095.0,-15631.0,10997.0,-3752.0,-2132.0,11792.0,9479.0,5666.0,13065.0,10380.0,-9000.0,-1164.0,7295.0,9880.0,22523.0
-8664.0,-8292.0,2300.0,7784.0,-15560.0,11116.0,-5820.0,-2640.0,9772.0,10159.0,7556.0,13408.0,10756.0,-8892.0,908.0,12261.0,6940.0,22923.0
-8876.0,-9608.0,2432.0,8652.0,-16724.0,10463.0,-7056.0,-2152.0,8804.0,12583.0,7382.0,11577.0,10804.0,-6484.0,3112.0,7889.0,10442.0,22238.0
-8852.0,-8516.0,2952.0,7493.0,-16670.0,9313.0,-5828.0,-1940.0,12628.0,10855.0,6098.0,11467.0,12688.0,-9476.0,5048.0,7598.0,9257.0,20920.0
-8724.0,-8104.0,3212.0,6591.0,-14152.0,8243.0,-7616.0,1028.0,14676.0,9038.0,5516.0,11348.0,15692.0,-10172.0,8116.0,6278.0,8635.0,17542.0
-8928.0,-8656.0,3504.0,3978.0,-11778.0,5982.0,-7760.0,1396.0,16620.0,5298.0,5177.0,9934.0,15796.0,-12004.0,5504.0,9235.0,3590.0,15221.0
-9172.0,-9676.0,2580.0,1778.0,-10040.0,4765.0,-7364.0,-1576.0,15500.0,-698.0,4589.0,8893.0,13420.0,-8604.0,2284.0,8970.0,3251.0,12832.0
-10468.0,-10556.0,3116.0,1782.0,-10578.0,4661.0,-4216.0,-10416.0,11256.0,-802.0,2811.0,9857.0,11024.0,-6656.0,-2492.0,14085.0,2955.0,13595.0
-11596.0,-14264.0,4956.0,4527.0,-12304.0,7090.0,-4548.0,-10296.0,11592.0,3392.0,5170.0,10263.0,10772.0,-5748.0,2884.0,9946.0,4634.0,17682.0
-12548.0,-15048.0,5816.0,7190.0,-15148.0,9857.0,-4820.0,-7868.0,15084.0,7408.0,6190.0,11857.0,11672.0,-6460.0,6284.0,8410.0,7778.0,20671.0
-12468.0,-10860.0,7980.0,8845.0,-13213.0,11631.0,-7104.0,-1236.0,19928.0,7821.0,6731.0,14619.0,15244.0,-13308.0,12740.0,5713.0,5599.0,22221.0
-12176.0,-8044.0,9372.0,6524.0,-10325.0,10422.0,-13748.0,8760.0,22224.0,5217.0,7198.0,13544.0,17720.0,-20560.0,15168.0,4724.0,2522.0,18008.0
-12648.0,-2400.0,12236.0,-688.0,-5621.0,5446.0,-17312.0,14148.0,21264.0,-612.0,6392.0,9663.0,1400.0,-32768.0,20240.0,32767.0,-32768.0,12913.0
-13788.0,11036.0,27568.0,-14050.0,17346.0,633.0,-32344.0,32767.0,26548.0,-8438.0,3375.0,3741.0,10984.0,-4796.0,22524.0,-9663.0,-32768.0,-7109.0
-14540.0,4900.0,24516.0,-12419.0,7371.0,-7098.0,-18208.0,25236.0,8328.0,-17335.0,1533.0,-9133.0,-3584.0,-2292.0,7396.0,-1900.0,-10994.0,-13592.0
-14236.0,-4380.0,24152.0,-7449.0,4420.0,-3861.0,-8872.0,4032.0,6520.0,-8406.0,873.0,-9677.0,-3564.0,-3704.0,2176.0,207.0,7037.0,-6858.0
-15128.0,-11176.0,12312.0,3398.0,4171.0,-907.0,-3072.0,-9428.0,9400.0,-7135.0,-2082.0,-7432.0,1448.0,-7748.0,816.0,5629.0,16037.0,-4495.0
-12728.0,-12444.0,7784.0,12661.0,-2262.0,3029.0,-2932.0,-14268.0,11132.0,2894.0,917.0,-279.0,13820.0,-9764.0,6808.0,7097.0,18607.0,-3874.0
-12444.0,-12952.0,3672.0,11340.0,-600.0,2071.0,-12868.0,-3340.0,15804.0,13705.0,5479.0,2277.0,20808.0,-10344.0,9448.0,5245.0,15039.0,-3983.0
-12132.0,-12124.0,4132.0,6933.0,-977.0,-476.0,-15272.0,1568.0,20284.0,10002.0,3210.0,-1664.0,20072.0,-12104.0,9084.0,-2762.0,9299.0,872.0
-12288.0,-11372.0,4972.0,3308.0,-371.0,-1576.0,-8736.0,-4304.0,17312.0,4348.0,590.0,-2434.0,15484.0,-12080.0,8304.0,-4072.0,4756.0,419.0
-11804.0,-9636.0,7676.0,1016.0,877.0,-1049.0,-10632.0,-628.0,13788.0,2170.0,-800.0,-1371.0,10664.0,-15696.0,1292.0,-15102.0,3583.0,4691.0
-10652.0,-6780.0,9308.0,-1232.0,5402.0,-1084.0,-15072.0,7692.0,14644.0,4605.0,1989.0,-5261.0,10772.0,-29456.0,-2928.0,-31187.0,14007.0,9388.0
-11228.0,-2144.0,9360.0,-5763.0,10906.0,-3662.0,-16604.0,11632.0,14104.0,-366.0,-1039.0,-9256.0,16276.0,-20008.0,14540.0,-9906.0,2220.0,-18815.0
-11184.0,-468.0,10124.0,-7922.0,9212.0,-8035.0,-12060.0,11088.0,18632.0,-10610.0,-7458.0,-10353.0,11184.0,-15192.0,11340.0,-6667.0,-5898.0,-15179.0
-10624.0,-2644.0,10072.0,-9975.0,8894.0,-10477.0,-11712.0,10324.0,14684.0,-15964.0,-6517.0,-11580.0,8344.0,-16824.0,8872.0,-10011.0,-4685.0,-20612.0
-9616.0,-4228.0,9196.0,-12055.0,12490.0,-12206.0,-11952.0,7000.0,7856.0,-15524.0,-4809.0,-14961.0,5648.0,-14360.0,5336.0,-8877.0,-6434.0,-21772.0
-9592.0,-6568.0,8676.0,-11554.0,12196.0,-13705.0,-9880.0,3400.0,7356.0,-12544.0,-5517.0,-17270.0,4812.0,-13752.0,-292.0,-4161.0,-7479.0,-23978.0
-8888.0,-10508.0,5612.0,-6652.0,14552.0,-11954.0,-4032.0,-5184.0,7252.0,-8372.0,-4897.0,-19019.0,5728.0,-3600.0,32.0,-9419.0,-2101.0,-20969.0
-7968.0,-12132.0,2680.0,-3708.0,12601.0,-9132.0,-76.0,-9964.0,13008.0,-6478.0,-4083.0,-16571.0,10716.0,124.0,3056.0,-10363.0,1240.0,-18153.0
-8488.0,-14976.0,-948.0,-2301.0,10285.0,-8981.0,-2404.0,-12580.0,11480.0,-7809.0,-2388.0,-14101.0,15068.0,1052.0,3884.0,-7235.0,505.0,-13177.0
-7896.0,-15112.0,-2096.0,-2624.0,7191.0,-9565.0,-1732.0,-14404.0,11508.0,-5828.0,-2971.0,-11641.0,17932.0,132.0,4312.0,-6756.0,901.0,-12236.0
-7636.0,-16496.0,-2572.0,-3277.0,4843.0,-8648.0,-1040.0,-14756.0,13280.0,-5109.0,-2533.0,-9268.0,17252.0,380.0,1280.0,-7289.0,1557.0,-10999.0
-7544.0,-18216.0,-1940.0,-2946.0,1853.0,-6616.0,-984.0,-15668.0,12140.0,-4451.0,-2181.0,-8408.0,14200.0,2652.0,-3564.0,-8171.0,4180.0,-8986.0
-7672.0,-17948.0,-1712.0,899.0,2037.0,-2570.0,420.0,-19968.0,8672.0,-560.0,-1397.0,-6805.0,14440.0,2540.0,-2344.0,-12227.0,8464.0,-5111.0
-8444.0,-17020.0,-2256.0,3695.0,1040.0,148.0,-468.0,-18640.0,10284.0,4719.0,-447.0,-3040.0,17128.0,1208.0,2444.0,-7806.0,6567.0,-893.0
-8396.0,-16372.0,-2800.0,4839.0,-1104.0,674.0,-3548.0,-13676.0,13080.0,7396.0,833.0,-1485.0,18828.0,64.0,2196.0,-4156.0,5318.0,572.0
