0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-3636.0,-18548.0,3732.0,-13773.0,-4144.0,19484.0,7488.0,-5176.0,12224.0,-5503.0,14641.0,19831.0,11644.0,7188.0,1220.0,11710.0,-13455.0,20416.0
-3620.0,-17128.0,3464.0,-10545.0,-3301.0,20752.0,9736.0,-5704.0,14876.0,-2958.0,15630.0,20040.0,11808.0,8380.0,4144.0,10416.0,-10300.0,22697.0
-3996.0,-15508.0,3004.0,-11740.0,-7102.0,22896.0,10768.0,-7060.0,15720.0,-5292.0,16487.0,22207.0,12056.0,8580.0,4352.0,13581.0,-8495.0,23835.0
-5116.0,-16356.0,1252.0,-14477.0,-8897.0,22936.0,8944.0,-8100.0,12148.0,-5394.0,16279.0,26252.0,13568.0,2628.0,3368.0,13272.0,-8809.0,27136.0
-4932.0,-16344.0,556.0,-13602.0,-11529.0,22332.0,5080.0,-4868.0,10292.0,-3667.0,15915.0,26593.0,12168.0,5388.0,3644.0,14801.0,-5249.0,25508.0
-4576.0,-14884.0,1216.0,-9306.0,-9775.0,21474.0,4404.0,-5332.0,8940.0,-1458.0,14091.0,27286.0,11936.0,1840.0,-328.0,12892.0,-5385.0,30801.0
-4696.0,-14068.0,1964.0,-8809.0,-11388.0,21660.0,1192.0,-1788.0,10644.0,1328.0,13988.0,25696.0,12224.0,56.0,68.0,12074.0,-3375.0,28493.0
-5936.0,-12916.0,804.0,-8479.0,-11010.0,21118.0,-812.0,-2036.0,10304.0,2188.0,14087.0,23213.0,13016.0,-688.0,1164.0,12227.0,-3307.0,27136.0
-6400.0,-11012.0,692.0,-6897.0,-10577.0,19625.0,-156.0,-2136.0,11780.0,466.0,12818.0,22472.0,11664.0,-332.0,2508.0,15104.0,-4410.0,20708.0
-7788.0,-9268.0,920.0,-7251.0,-11757.0,16687.0,740.0,-2016.0,13156.0,-2610.0,12443.0,23863.0,11480.0,-1648.0,4508.0,14960.0,739.0,25996.0
-7488.0,-10356.0,2772.0,-7653.0,-13289.0,14512.0,-752.0,-732.0,11792.0,-4217.0,11183.0,24276.0,13628.0,-7064.0,1812.0,14900.0,1293.0,22174.0
-8372.0,-9328.0,2512.0,-9530.0,-14223.0,12595.0,-5420.0,2560.0,10724.0,-3294.0,10542.0,23293.0,13908.0,-5496.0,5420.0,17842.0,-4503.0,25597.0
-7692.0,-9544.0,3680.0,-7714.0,-13691.0,10858.0,-6272.0,3404.0,12844.0,-4399.0,9018.0,20228.0,13448.0,-10476.0,-1816.0,18356.0,-3267.0,20845.0
-8764.0,-7456.0,3648.0,-7829.0,-12090.0,8635.0,-5952.0,3016.0,14156.0,-6745.0,9443.0,17474.0,12376.0,-5812.0,6680.0,17688.0,-2143.0,21383.0
-9024.0,-8176.0,5720.0,-6099.0,-11510.0,7270.0,-4172.0,1528.0,13136.0,-8487.0,7936.0,17163.0,13228.0,-10808.0,3764.0,16274.0,-2212.0,18152.0
-9216.0,-7004.0,5216.0,-7893.0,-11432.0,6064.0,-6900.0,3564.0,13536.0,-8783.0,6864.0,16234.0,13296.0,-9836.0,6580.0,14836.0,-3100.0,15598.0
-8772.0,-7316.0,5428.0,-7687.0,-9924.0,4746.0,-7784.0,3452.0,12752.0,-9473.0,6943.0,13258.0,12564.0,-10936.0,1328.0,13007.0,-3299.0,11748.0
-9108.0,-7012.0,5728.0,-6702.0,-7554.0,3456.0,-8200.0,2208.0,12172.0,-8629.0,6079.0,11225.0,13132.0,-10260.0,5392.0,10147.0,-2423.0,8017.0
-11068.0,-7684.0,5456.0,-5943.0,-6863.0,2288.0,-7036.0,-332.0,12668.0,-7884.0,5365.0,10673.0,12184.0,-10068.0,4272.0,11344.0,-3281.0,7321.0
-11136.0,-9096.0,6608.0,-4475.0,-5135.0,1794.0,-6272.0,-1380.0,13880.0,-5126.0,7292.0,10719.0,12508.0,-10888.0,1808.0,11288.0,-4078.0,7490.0
-11916.0,-10124.0,5828.0,-1326.0,-1094.0,1900.0,-8132.0,516.0,14548.0,-6440.0,6885.0,8636.0,11928.0,-7616.0,3180.0,9565.0,-2021.0,7590.0
-11608.0,-10072.0,6992.0,-324.0,-2349.0,2534.0,-5884.0,-2540.0,17576.0,-5197.0,8399.0,8142.0,13100.0,-8716.0,3124.0,8406.0,-1811.0,9338.0
-12196.0,-10852.0,4924.0,-925.0,-1684.0,2969.0,-6132.0,-4580.0,12656.0,-5181.0,9094.0,8643.0,11932.0,-7700.0,1096.0,7143.0,-488.0,10308.0
-11676.0,-10508.0,3908.0,187.0,-2657.0,4769.0,-7940.0,-5244.0,12188.0,-2793.0,10421.0,8324.0,13212.0,-6464.0,1536.0,7132.0,-214.0,12578.0
-11932.0,-11760.0,3372.0,1321.0,-3543.0,4781.0,-8464.0,-4252.0,14848.0,-3241.0,9445.0,7478.0,14360.0,-8312.0,3016.0,6403.0,376.0,13072.0
-12380.0,-11140.0,3004.0,1669.0,-3140.0,5380.0,-8220.0,-5816.0,13532.0,-5727.0,7802.0,7598.0,13992.0,-7004.0,1388.0,6423.0,29.0,13726.0
-12124.0,-11824.0,3396.0,3499.0,-3387.0,6894.0,-7368.0,-8396.0,11080.0,-3134.0,8324.0,7983.0,13164.0,-6184.0,3424.0,4843.0,1434.0,15455.0
-11996.0,-11484.0,3224.0,2722.0,-5117.0,8149.0,-6300.0,-8600.0,11092.0,706.0,8330.0,9812.0,11336.0,-6048.0,1080.0,6879.0,738.0,17421.0
-13364.0,-10496.0,4616.0,3200.0,-6883.0,8890.0,-6520.0,-7740.0,10636.0,2970.0,8539.0,11732.0,15456.0,-32768.0,20016.0,32767.0,-32768.0,-32768.0
-11068.0,5692.0,17912.0,-15571.0,2517.0,6994.0,-21336.0,26820.0,19828.0,3705.0,2582.0,20335.0,24124.0,4216.0,14048.0,-13038.0,-32768.0,-2614.0
-12408.0,2504.0,19736.0,-4093.0,8505.0,-4145.0,-25792.0,32767.0,18064.0,-11318.0,5936.0,-1114.0,5352.0,-5404.0,5724.0,-3126.0,-15677.0,-15599.0
-13836.0,1240.0,21240.0,-8496.0,7166.0,-2603.0,-19004.0,19016.0,9672.0,-4626.0,9423.0,-9993.0,668.0,-5636.0,2060.0,-2742.0,21.0,-6822.0
-17052.0,-6884.0,14592.0,50.0,7422.0,-1766.0,-11884.0,3492.0,9052.0,-12666.0,-3153.0,-12906.0,4120.0,-6388.0,1668.0,741.0,11633.0,-945.0
-15684.0,-8880.0,9568.0,4464.0,3109.0,-1550.0,-2444.0,-15924.0,8156.0,634.0,1813.0,-7814.0,9244.0,-7168.0,3200.0,1959.0,17993.0,-24.0
-12984.0,-12704.0,4656.0,11714.0,2197.0,3080.0,-3132.0,-14740.0,13868.0,5558.0,1107.0,457.0,16464.0,-8208.0,5484.0,3257.0,18196.0,-2831.0
-12256.0,-13296.0,1972.0,10259.0,2733.0,4316.0,-12220.0,-4808.0,16652.0,12554.0,5607.0,3149.0,21144.0,-8432.0,6532.0,123.0,12713.0,-242.0
-12960.0,-12096.0,1312.0,2872.0,-26.0,3174.0,-14560.0,-1532.0,17128.0,10540.0,4962.0,-311.0,20420.0,-9796.0,5696.0,-4220.0,8189.0,4355.0
-12904.0,-10128.0,2092.0,-457.0,433.0,2156.0,-11096.0,-4016.0,17336.0,2120.0,423.0,-1515.0,18304.0,-9368.0,6184.0,-7335.0,5147.0,6331.0
-11996.0,-9560.0,4556.0,-545.0,2724.0,1832.0,-9300.0,-3696.0,14360.0,1957.0,1281.0,-889.0,14564.0,-11660.0,4808.0,-14329.0,1203.0,9014.0
-12272.0,-6976.0,5980.0,-569.0,6423.0,1811.0,-12764.0,2180.0,12952.0,1571.0,1457.0,-1428.0,13132.0,-13976.0,5164.0,-23296.0,-5923.0,15180.0
-12964.0,-3352.0,6764.0,-3822.0,6813.0,36.0,-16384.0,8364.0,13260.0,-1288.0,-1101.0,-3741.0,21408.0,-32768.0,15056.0,-15498.0,-4274.0,-2464.0
-12304.0,-1788.0,8276.0,-7570.0,8506.0,-4459.0,-15900.0,12896.0,17280.0,-6807.0,-3576.0,-7412.0,14404.0,-18948.0,9236.0,-9158.0,-5151.0,-13971.0
-11296.0,-2356.0,9168.0,-10163.0,11381.0,-6817.0,-14376.0,12632.0,16000.0,-12844.0,-4463.0,-11424.0,12980.0,-21680.0,9244.0,-11173.0,-10031.0,-19058.0
-11228.0,-2720.0,8804.0,-12541.0,16324.0,-9903.0,-14832.0,12832.0,12700.0,-15817.0,-4429.0,-14767.0,10992.0,-20276.0,6960.0,-11584.0,-11129.0,-28224.0
-12652.0,-4364.0,6128.0,-11728.0,19093.0,-14377.0,-14364.0,9220.0,9856.0,-19599.0,-2804.0,-19396.0,7148.0,-14108.0,68.0,-9851.0,-10684.0,-27429.0
-11732.0,-6644.0,5608.0,-10370.0,19957.0,-16169.0,-7928.0,500.0,8064.0,-18661.0,-2262.0,-22067.0,7824.0,-11120.0,600.0,-11972.0,-7516.0,-27320.0
-10456.0,-9860.0,3536.0,-10038.0,17805.0,-15173.0,-4340.0,-5032.0,9884.0,-17516.0,-1508.0,-21344.0,9240.0,-6836.0,-500.0,-11513.0,-4835.0,-27081.0
-10644.0,-10848.0,1152.0,-9849.0,13980.0,-13762.0,-3088.0,-8448.0,10760.0,-17092.0,-2131.0,-19246.0,11524.0,188.0,3864.0,-10155.0,-6224.0,-20069.0
-9080.0,-13772.0,-320.0,-8679.0,14019.0,-11802.0,-1248.0,-12400.0,10004.0,-14465.0,-794.0,-17236.0,12896.0,-1376.0,-2496.0,-10753.0,-2562.0,-19362.0
-8764.0,-14316.0,-3280.0,-6901.0,13032.0,-8897.0,-1408.0,-16384.0,6988.0,-8676.0,2582.0,-15424.0,13780.0,3232.0,-1800.0,-11260.0,-254.0,-16779.0
-8848.0,-13872.0,-4460.0,-5979.0,11538.0,-7040.0,-1736.0,-15572.0,10568.0,-5593.0,2025.0,-11477.0,16672.0,600.0,628.0,-14075.0,1274.0,-14388.0
-8228.0,-15964.0,-5716.0,-4228.0,9664.0,-5605.0,-3148.0,-17488.0,7344.0,-4275.0,2919.0,-10842.0,14796.0,4552.0,-5084.0,-7306.0,-156.0,-10086.0
-8388.0,-16152.0,-6736.0,-1472.0,7205.0,-4014.0,-2304.0,-20980.0,6140.0,-848.0,2087.0,-9049.0,17284.0,4164.0,-1824.0,-9280.0,3107.0,-8087.0
-9676.0,-16796.0,-7184.0,511.0,5883.0,-2947.0,-672.0,-19356.0,12216.0,-1237.0,522.0,-5782.0,16724.0,5432.0,-3208.0,-139.0,-1547.0,-3759.0
-8732.0,-16348.0,-6648.0,465.0,3018.0,-878.0,-2020.0,-20576.0,7800.0,306.0,1747.0,-3545.0,16956.0,4640.0,-3668.0,-4910.0,2378.0,-1445.0
-8584.0,-15488.0,-6360.0,2290.0,1341.0,1225.0,-3720.0,-17840.0,8700.0,3364.0,1478.0,-1319.0,17400.0,4060.0,-1388.0,-3102.0,2720.0,541.0
-9012.0,-14080.0,-4740.0,2720.0,95.0,1610.0,-4312.0,-14760.0,11028.0,3952.0,1125.0,448.0,17400.0,472.0,-2640.0,-4215.0,3865.0,1599.0
-9284.0,-13428.0,-4020.0,3110.0,-148.0,2466.0,-6472.0,-11740.0,10984.0,4158.0,1180.0,998.0,18060.0,-1568.0,-404.0,-6244.0,4480.0,2713.0
-9260.0,-11708.0,-2932.0,2359.0,783.0,2012.0,-7884.0,-8512.0,12156.0,3272.0,1094.0,821.0,17892.0,-3388.0,884.0,-2087.0,2574.0,1233.0
-9740.0,-11600.0,-2288.0,2057.0,437.0,1116.0,-8100.0,-8416.0,11076.0,2278.0,1279.0,-27.0,17220.0,-3396.0,572.0,-1509.0,2514.0,297.0
-9740.0,-11420.0,-1648.0,1133.0,449.0,605.0,-7620.0,-8828.0,11116.0,1621.0,215.0,-69.0,16952.0,-4120.0,160.0,-397.0,1813.0,-523.0
