0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1932.0,-10072.0,13036.0,-1063.0,325.0,-732.0,5736.0,7296.0,13616.0,-1626.0,-725.0,113.0,10324.0,-180.0,12032.0,235.0,382.0,-1107.0
-1952.0,-10308.0,13168.0,-989.0,173.0,-912.0,5780.0,7076.0,13588.0,-1750.0,-915.0,176.0,10472.0,-504.0,12180.0,225.0,738.0,-1147.0
-2032.0,-10144.0,13096.0,-1172.0,106.0,-975.0,5828.0,7072.0,13724.0,-1871.0,-1060.0,269.0,10752.0,-456.0,12772.0,504.0,693.0,-1407.0
-1988.0,-10088.0,13228.0,-1731.0,-23.0,-1183.0,6124.0,7388.0,14120.0,-2040.0,-1352.0,643.0,11080.0,-568.0,13408.0,759.0,541.0,-1946.0
-2084.0,-9936.0,13256.0,-2594.0,-137.0,-1544.0,6240.0,7520.0,14392.0,-3050.0,-1811.0,1232.0,10872.0,44.0,13832.0,2015.0,285.0,-2210.0
-2284.0,-9884.0,13392.0,-3758.0,-387.0,-1679.0,6972.0,6772.0,14756.0,-3707.0,-2161.0,2183.0,11412.0,8.0,14472.0,3285.0,-21.0,-2443.0
-2260.0,-9896.0,13428.0,-5713.0,-922.0,-1914.0,7476.0,7008.0,15328.0,-4931.0,-2532.0,3681.0,11932.0,-36.0,15420.0,5192.0,-484.0,-3470.0
-1952.0,-10028.0,13428.0,-7640.0,-1371.0,-1719.0,7932.0,8384.0,17728.0,-6393.0,-1995.0,5154.0,12376.0,508.0,16956.0,6170.0,1162.0,-4840.0
-2552.0,-10884.0,14000.0,-10269.0,-1573.0,-2551.0,7952.0,7348.0,16256.0,-9798.0,-3397.0,6813.0,12096.0,848.0,14592.0,11149.0,-1345.0,-4820.0
-2220.0,-12096.0,14424.0,-10447.0,-1864.0,-2956.0,7344.0,8640.0,17924.0,-10590.0,-3427.0,7477.0,12708.0,-44.0,17412.0,11477.0,-2347.0,-3975.0
