0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1344.0,-10436.0,12772.0,-866.0,-379.0,-343.0,6992.0,6628.0,13672.0,-1135.0,-1274.0,673.0,6464.0,-1648.0,15244.0,567.0,736.0,-266.0
-1152.0,-10512.0,12872.0,-1574.0,-501.0,-340.0,7004.0,6756.0,13984.0,-1266.0,-1270.0,1033.0,6580.0,-1676.0,15288.0,1010.0,292.0,-620.0
-1020.0,-10824.0,13028.0,-2492.0,-69.0,-188.0,7464.0,6448.0,13288.0,-619.0,-1252.0,1562.0,6312.0,-1004.0,15284.0,1035.0,168.0,-529.0
-1060.0,-10736.0,12904.0,-3111.0,41.0,287.0,8180.0,6508.0,14424.0,0.0,-1608.0,2128.0,6680.0,-1220.0,16516.0,1266.0,-406.0,-377.0
-1076.0,-10848.0,13316.0,-4254.0,497.0,788.0,8624.0,6804.0,15572.0,-1450.0,-1915.0,3077.0,6656.0,-1400.0,16308.0,1805.0,-1362.0,-254.0
-1160.0,-11216.0,13416.0,-5129.0,519.0,1052.0,7740.0,7124.0,14420.0,-1782.0,-1437.0,3642.0,6616.0,-1664.0,15128.0,2170.0,-1808.0,-321.0
-1116.0,-11316.0,13160.0,-5021.0,520.0,1207.0,7264.0,6756.0,12880.0,-1543.0,-1636.0,3599.0,6616.0,-896.0,15236.0,2247.0,-1541.0,-387.0
-1480.0,-10920.0,13108.0,-5230.0,360.0,1105.0,7600.0,7256.0,14636.0,-1892.0,-1414.0,3747.0,6880.0,-1544.0,16916.0,3012.0,-1995.0,17.0
-1708.0,-11152.0,12820.0,-6838.0,202.0,1393.0,8724.0,6348.0,15004.0,-3574.0,-1387.0,4371.0,6676.0,-948.0,16668.0,4854.0,-3131.0,-118.0
-1968.0,-10868.0,12468.0,-9452.0,-304.0,1936.0,9688.0,5528.0,15664.0,-4277.0,-1502.0,6318.0,6544.0,592.0,19948.0,6712.0,-4387.0,1672.0
-1920.0,-11076.0,11948.0,-13449.0,-1100.0,2622.0,10564.0,5112.0,15872.0,-6305.0,-761.0,8119.0,7552.0,-1988.0,19944.0,9505.0,-6350.0,1122.0
-1464.0,-12228.0,12144.0,-18656.0,-1202.0,3688.0,12540.0,4000.0,14664.0,-5859.0,-1055.0,11007.0,6992.0,212.0,23248.0,12256.0,-8347.0,348.0
-1580.0,-11876.0,11148.0,-22121.0,-1709.0,5142.0,13912.0,4832.0,19212.0,-7822.0,-992.0,15128.0,6588.0,1916.0,23676.0,17047.0,-11047.0,3179.0
