0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1120.0,-23260.0,4556.0,-23739.0,-5961.0,26502.0,22144.0,-8196.0,16496.0,-14024.0,24610.0,29354.0,3600.0,12088.0,7400.0,24706.0,-20012.0,31275.0
496.0,-22820.0,4532.0,-21274.0,-7942.0,31272.0,21264.0,-9892.0,9732.0,-8350.0,29271.0,31370.0,2780.0,14188.0,5232.0,21606.0,-15956.0,32767.0
1256.0,-20212.0,3456.0,-18071.0,-9825.0,32767.0,19848.0,-6600.0,9212.0,-3122.0,32069.0,32767.0,5376.0,12036.0,6432.0,20028.0,-15284.0,32767.0
592.0,-18048.0,3056.0,-16671.0,-10872.0,32767.0,14580.0,-3128.0,6104.0,2242.0,30800.0,32767.0,9060.0,6244.0,8244.0,14410.0,-13589.0,32767.0
-940.0,-15652.0,1840.0,-15482.0,-7354.0,32767.0,6804.0,1944.0,7156.0,3790.0,27524.0,32767.0,11512.0,2128.0,6988.0,16714.0,-10982.0,32767.0
-3000.0,-12892.0,-812.0,-19330.0,-11955.0,32767.0,2140.0,476.0,7924.0,-152.0,22810.0,32767.0,10332.0,2540.0,3228.0,17856.0,-11808.0,32767.0
-3280.0,-12412.0,-72.0,-18786.0,-12317.0,26973.0,-1560.0,4156.0,6800.0,-2233.0,21240.0,31237.0,10516.0,-6212.0,-1064.0,15830.0,-10245.0,32767.0
-3620.0,-9964.0,1224.0,-13675.0,-13213.0,22607.0,-2820.0,4160.0,8256.0,-4969.0,21382.0,26878.0,9952.0,1308.0,2688.0,20047.0,-7743.0,32767.0
-4236.0,-12436.0,2648.0,-11051.0,-11097.0,18151.0,-3692.0,3096.0,8064.0,-6230.0,19208.0,22470.0,13300.0,-9736.0,-1396.0,16094.0,-4503.0,24421.0
-5452.0,-10288.0,3160.0,-6624.0,-6678.0,16680.0,-3052.0,184.0,8564.0,-6789.0,16682.0,19757.0,9308.0,1752.0,2292.0,15074.0,-2558.0,22091.0
-7904.0,-10732.0,5068.0,-7292.0,-10860.0,15842.0,832.0,-568.0,13164.0,-6759.0,16599.0,19016.0,10900.0,-4928.0,5432.0,15901.0,-4691.0,29286.0
-7848.0,-10016.0,6500.0,-8245.0,-12100.0,15916.0,-2016.0,2100.0,13608.0,-5687.0,16451.0,19981.0,11468.0,-8032.0,1288.0,10990.0,-2650.0,28164.0
-8264.0,-9140.0,5608.0,-3681.0,-10315.0,16359.0,-6944.0,2652.0,8744.0,-3070.0,15696.0,18067.0,12892.0,-8304.0,8136.0,10747.0,-3623.0,26808.0
-9124.0,-8860.0,6572.0,-5818.0,-10348.0,12453.0,-8636.0,5444.0,12564.0,-2108.0,13691.0,16340.0,13516.0,-12432.0,3596.0,12057.0,-3439.0,22508.0
-9144.0,-6944.0,5908.0,-6369.0,-11672.0,10111.0,-7316.0,3312.0,14696.0,-5710.0,11605.0,14523.0,10884.0,-9732.0,816.0,10655.0,-3401.0,22162.0
-8560.0,-8388.0,5496.0,-2487.0,-6940.0,9156.0,-7168.0,1844.0,11264.0,-6602.0,10855.0,12045.0,9504.0,-7384.0,1244.0,9220.0,-1132.0,20045.0
-9808.0,-7592.0,5600.0,-1108.0,-6521.0,9277.0,-4268.0,-1104.0,12404.0,-6246.0,12137.0,11860.0,9992.0,-7656.0,3588.0,9135.0,-696.0,20870.0
-10676.0,-7768.0,6060.0,916.0,-6112.0,8612.0,-6808.0,-1824.0,8348.0,-2118.0,13148.0,13272.0,10124.0,-9120.0,2052.0,7569.0,1844.0,19749.0
-11164.0,-8540.0,5824.0,2296.0,-9174.0,7913.0,-11384.0,-68.0,3628.0,3812.0,12742.0,11899.0,10108.0,-10372.0,2572.0,8093.0,1811.0,19758.0
