0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1300.0,-11512.0,12356.0,-736.0,358.0,-156.0,8252.0,8152.0,12124.0,-2297.0,357.0,44.0,7032.0,-180.0,14888.0,97.0,710.0,-437.0
-1172.0,-11788.0,12116.0,-965.0,542.0,-46.0,8024.0,8152.0,11484.0,-1293.0,610.0,-136.0,7212.0,-1064.0,14484.0,-310.0,721.0,-574.0
-1212.0,-11832.0,12488.0,-839.0,982.0,25.0,8576.0,7896.0,12404.0,-1119.0,285.0,-230.0,6912.0,-376.0,14572.0,-540.0,788.0,-929.0
-1260.0,-11672.0,12364.0,-977.0,985.0,-15.0,8204.0,8168.0,12144.0,-1436.0,369.0,-214.0,6888.0,-976.0,14688.0,-864.0,785.0,-1186.0
-1456.0,-11460.0,12140.0,-913.0,613.0,-47.0,8676.0,7684.0,12228.0,-1215.0,483.0,93.0,6776.0,864.0,15028.0,-282.0,1062.0,-1741.0
-1316.0,-11748.0,12220.0,-874.0,331.0,17.0,8312.0,8028.0,12312.0,-1900.0,329.0,271.0,6488.0,652.0,15012.0,344.0,489.0,-332.0
-920.0,-11764.0,12244.0,-1315.0,473.0,270.0,8660.0,7992.0,12384.0,-1602.0,101.0,660.0,6680.0,-860.0,15348.0,-85.0,481.0,-483.0
-1516.0,-11608.0,12136.0,-1858.0,552.0,479.0,8680.0,8400.0,12836.0,-1760.0,128.0,871.0,7028.0,-804.0,14832.0,-311.0,480.0,-900.0
-1176.0,-11820.0,12288.0,-2656.0,730.0,938.0,8340.0,8204.0,11520.0,-1677.0,400.0,944.0,6900.0,160.0,15972.0,-11.0,623.0,-1293.0
-1328.0,-12280.0,12220.0,-2932.0,1180.0,1402.0,7524.0,9492.0,11172.0,-1846.0,-113.0,487.0,8156.0,-2868.0,16064.0,-1753.0,656.0,-2898.0
-1216.0,-11724.0,12568.0,-5426.0,2021.0,1669.0,9456.0,9720.0,14868.0,-4143.0,-1881.0,582.0,7488.0,-1084.0,17204.0,-594.0,975.0,-5147.0
-1288.0,-12364.0,12412.0,-6652.0,1989.0,1618.0,11152.0,7832.0,15204.0,-7220.0,-1060.0,1190.0,6924.0,1004.0,16996.0,1209.0,-128.0,-4593.0
-1556.0,-12264.0,12184.0,-7349.0,2212.0,2238.0,11108.0,8016.0,14764.0,-6983.0,-203.0,2914.0,7144.0,336.0,18996.0,1804.0,-111.0,-4842.0
-1320.0,-12768.0,12016.0,-9450.0,2116.0,2480.0,10900.0,8616.0,14348.0,-8309.0,876.0,4724.0,8148.0,-2376.0,20240.0,3165.0,-573.0,-5163.0
-1448.0,-12776.0,12408.0,-13366.0,1373.0,3234.0,12496.0,9008.0,16176.0,-9184.0,1325.0,5906.0,8804.0,-3464.0,20936.0,4521.0,872.0,-10462.0
-1468.0,-12136.0,12588.0,-18944.0,668.0,2610.0,15656.0,6184.0,18672.0,-16213.0,-621.0,8562.0,7016.0,748.0,23752.0,10961.0,2653.0,-12125.0
-1204.0,-13836.0,10036.0,-23360.0,-181.0,1678.0,15204.0,2648.0,13812.0,-17037.0,-1309.0,16257.0,8528.0,-6204.0,23624.0,13074.0,1744.0,-16785.0
-1356.0,-13716.0,10248.0,-27896.0,-692.0,108.0,13056.0,5452.0,12900.0,-17383.0,-2072.0,19705.0,3916.0,4484.0,23544.0,24894.0,2621.0,-18168.0
-672.0,-15956.0,8496.0,-30351.0,-939.0,-1170.0,16008.0,3108.0,16000.0,-17843.0,-3942.0,23293.0,6776.0,-4280.0,24972.0,23424.0,-3468.0,-19018.0
-968.0,-16560.0,7944.0,-32013.0,-2199.0,-948.0,16312.0,1764.0,14588.0,-19998.0,-5817.0,27521.0,3204.0,5852.0,17148.0,32767.0,-6557.0,-21392.0
-320.0,-16884.0,5732.0,-32768.0,-3731.0,-1216.0,17212.0,1976.0,16044.0,-18795.0,-6148.0,30923.0,3212.0,8792.0,18076.0,32767.0,-3210.0,-13509.0
56.0,-17656.0,3360.0,-32768.0,-6849.0,-2571.0,18896.0,-656.0,16220.0,-21249.0,-5655.0,32767.0,4032.0,6520.0,17668.0,32767.0,-10476.0,-9948.0
40.0,-19116.0,1616.0,-32768.0,-11090.0,-1843.0,19712.0,-1620.0,13340.0,-17687.0,-4145.0,32767.0,4800.0,6560.0,7680.0,32767.0,-2903.0,-9238.0
1088.0,-19096.0,-140.0,-32768.0,-13264.0,-867.0,19472.0,-2524.0,15288.0,-18771.0,-2902.0,32767.0,1036.0,13504.0,12560.0,32767.0,2940.0,-8446.0
2152.0,-18256.0,-2820.0,-32768.0,-13573.0,-717.0,20116.0,-4036.0,13636.0,-19982.0,-1921.0,32767.0,3100.0,8532.0,11476.0,32767.0,7257.0,-5217.0
