0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-568.0,-14404.0,13712.0,-8883.0,3832.0,7823.0,11876.0,8692.0,15032.0,-1318.0,203.0,6148.0,7720.0,-232.0,20660.0,5748.0,-7469.0,3701.0
-1420.0,-13940.0,13684.0,-9015.0,4709.0,9001.0,12588.0,7604.0,13668.0,222.0,708.0,7799.0,8076.0,1304.0,18660.0,8252.0,-6007.0,3036.0
-1672.0,-13936.0,12280.0,-11199.0,4367.0,8752.0,11856.0,7956.0,13852.0,442.0,796.0,9806.0,7628.0,236.0,18868.0,9315.0,-8397.0,3458.0
-1464.0,-13756.0,12536.0,-13109.0,4164.0,8556.0,12568.0,7632.0,14984.0,-1949.0,1047.0,11850.0,8672.0,-2676.0,16256.0,5604.0,-5899.0,-437.0
-2228.0,-13108.0,11788.0,-18847.0,3795.0,8677.0,15036.0,7740.0,16856.0,-4027.0,2280.0,14803.0,8020.0,-504.0,19588.0,5946.0,-4267.0,-4023.0
-1440.0,-12012.0,12764.0,-24013.0,3671.0,8422.0,17192.0,6804.0,19600.0,-9773.0,2662.0,19096.0,7224.0,104.0,21332.0,9124.0,-6065.0,-5194.0
-2032.0,-13916.0,10208.0,-27239.0,1663.0,9184.0,17360.0,4024.0,13596.0,-11938.0,2600.0,25893.0,6172.0,3960.0,20436.0,13394.0,-9030.0,-4286.0
-2548.0,-14384.0,9424.0,-27882.0,1071.0,9604.0,14460.0,7672.0,13204.0,-9461.0,4463.0,29408.0,7888.0,-568.0,20072.0,11350.0,-12184.0,-3393.0
-2000.0,-13148.0,7308.0,-31980.0,1257.0,8846.0,13544.0,6780.0,14244.0,-13383.0,4308.0,32767.0,6288.0,228.0,16164.0,12441.0,-12090.0,-6036.0
-3540.0,-13536.0,6104.0,-31044.0,206.0,8327.0,9264.0,8964.0,13208.0,-15316.0,5872.0,32767.0,6448.0,732.0,9020.0,16842.0,-8909.0,-4935.0
-3772.0,-11824.0,6156.0,-32768.0,-2146.0,4947.0,13604.0,3340.0,14036.0,-20686.0,4211.0,32767.0,7904.0,1024.0,14860.0,22169.0,-5742.0,-7396.0
-4360.0,-12264.0,2732.0,-32768.0,-2476.0,3362.0,15516.0,2340.0,12748.0,-17685.0,6453.0,32767.0,10508.0,-2500.0,15840.0,23048.0,-2044.0,-7942.0
-2696.0,-10220.0,3072.0,-32768.0,-5059.0,2685.0,18448.0,3464.0,18556.0,-21681.0,7105.0,32767.0,5936.0,6140.0,26296.0,19677.0,-12823.0,-6771.0
-3052.0,-10536.0,1208.0,-32768.0,-4883.0,2650.0,11928.0,11108.0,17952.0,-20642.0,7786.0,32767.0,6336.0,8812.0,19560.0,32767.0,-12309.0,-2447.0
-652.0,-11316.0,-2396.0,-32768.0,-7020.0,2009.0,9264.0,11184.0,16720.0,-32768.0,8045.0,32767.0,8468.0,-3748.0,7664.0,32767.0,-7550.0,-6561.0
-3196.0,-13196.0,-2700.0,-32768.0,-5715.0,915.0,6052.0,5352.0,10876.0,-32768.0,9859.0,32767.0,7164.0,2176.0,8716.0,32767.0,-5585.0,-7831.0
-3672.0,-13208.0,-4972.0,-32768.0,-5657.0,-1360.0,2680.0,252.0,8984.0,-32768.0,7996.0,32767.0,6128.0,2292.0,-1840.0,32767.0,-6109.0,-6421.0
-5384.0,-11120.0,-7712.0,-32768.0,-10747.0,-1939.0,4012.0,-6420.0,6372.0,-30907.0,6757.0,32767.0,5972.0,7712.0,1592.0,32767.0,-1750.0,-5281.0
