0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-9208.0,-10608.0,708.0,-104.0,-4178.0,5032.0,-8672.0,-5452.0,7248.0,-3456.0,10214.0,6692.0,12488.0,-3828.0,-2316.0,3938.0,1847.0,11212.0
-9908.0,-10620.0,1172.0,1149.0,-5818.0,4828.0,-4676.0,-8944.0,10420.0,-1864.0,10481.0,6578.0,12616.0,-4376.0,840.0,1593.0,1579.0,13179.0
-9996.0,-12172.0,1896.0,2301.0,-7339.0,5245.0,-5576.0,-7808.0,12028.0,-2313.0,8428.0,8433.0,14096.0,-5360.0,1900.0,1562.0,3497.0,13829.0
-10540.0,-13024.0,3512.0,1183.0,-7234.0,7225.0,-7068.0,-6576.0,12736.0,613.0,8439.0,9045.0,13944.0,-5660.0,912.0,-1426.0,5285.0,14573.0
-11064.0,-11776.0,3816.0,3021.0,-7060.0,9113.0,-6008.0,-5728.0,16668.0,946.0,9762.0,9225.0,15124.0,-8760.0,4856.0,-4527.0,4370.0,16558.0
-11404.0,-10476.0,3896.0,2578.0,-5016.0,7942.0,-8976.0,264.0,20884.0,-1968.0,11251.0,9979.0,17752.0,-12688.0,8184.0,-4765.0,2339.0,14786.0
-10600.0,-9664.0,4484.0,-449.0,-1706.0,6391.0,-12880.0,3036.0,17848.0,-5998.0,12470.0,7435.0,16236.0,-13028.0,3344.0,10928.0,-5982.0,11412.0
-11604.0,-11532.0,3112.0,1774.0,4589.0,6773.0,-10056.0,-4604.0,11384.0,-6612.0,12643.0,4332.0,12996.0,-6744.0,968.0,7033.0,-4319.0,11426.0
-11440.0,-12792.0,4256.0,965.0,4165.0,9083.0,-5916.0,-11984.0,7904.0,-3997.0,11512.0,5750.0,8184.0,-7500.0,3436.0,26262.0,-10524.0,7224.0
-13004.0,-11080.0,4480.0,272.0,626.0,11118.0,-6124.0,-9592.0,8152.0,1636.0,13031.0,10984.0,17468.0,-29620.0,12544.0,32767.0,-32768.0,-3582.0
-13264.0,5064.0,14568.0,5144.0,18973.0,6126.0,-26304.0,28880.0,19308.0,139.0,10714.0,10575.0,12740.0,-7744.0,9100.0,-1584.0,-26787.0,-9150.0
-16036.0,572.0,14576.0,-6470.0,12108.0,946.0,-24500.0,26480.0,12316.0,-3673.0,16152.0,-6033.0,8236.0,-5920.0,6000.0,-735.0,-11921.0,-12647.0
-15588.0,-472.0,15988.0,-13977.0,8434.0,-2144.0,-16232.0,10140.0,9784.0,-3579.0,11860.0,-11318.0,5780.0,-5144.0,3752.0,-1718.0,-3040.0,-6657.0
-15256.0,-7080.0,9396.0,660.0,9161.0,-684.0,-10032.0,-2332.0,9896.0,-9815.0,1641.0,-10209.0,7328.0,-5728.0,2428.0,-2306.0,4918.0,13.0
-15244.0,-9652.0,4972.0,3949.0,2527.0,186.0,-6884.0,-11816.0,8268.0,-9674.0,-184.0,-6261.0,11564.0,-6636.0,1844.0,-2211.0,8181.0,2292.0
-13560.0,-11656.0,3276.0,5852.0,-1083.0,3847.0,-8776.0,-12940.0,8740.0,-3295.0,330.0,-1246.0,15788.0,-7040.0,1992.0,-2629.0,9298.0,2361.0
-12624.0,-11800.0,1204.0,2645.0,-984.0,4588.0,-11104.0,-9604.0,10936.0,1710.0,2615.0,766.0,18752.0,-6980.0,3220.0,-3153.0,8514.0,2534.0
-12848.0,-10848.0,128.0,1990.0,-347.0,3335.0,-13772.0,-8040.0,8708.0,5200.0,1971.0,1135.0,18812.0,-7628.0,3212.0,-3913.0,6565.0,3217.0
-12920.0,-10480.0,500.0,4419.0,1876.0,2089.0,-13792.0,-6992.0,6800.0,7640.0,941.0,201.0,16408.0,-7876.0,2636.0,-4625.0,4371.0,4531.0
-11772.0,-8984.0,428.0,4893.0,2527.0,1635.0,-13376.0,-6512.0,6964.0,8977.0,-1570.0,23.0,15136.0,-8140.0,3180.0,-5726.0,2626.0,4928.0
-12768.0,-7220.0,2260.0,4554.0,1789.0,767.0,-13332.0,-3956.0,6024.0,9260.0,-4629.0,463.0,14404.0,-8348.0,3652.0,-7903.0,338.0,4555.0
-13336.0,-5032.0,3116.0,-502.0,-3927.0,-2672.0,-13232.0,-1424.0,7616.0,8016.0,-8802.0,944.0,14212.0,-10784.0,3840.0,-14370.0,-3889.0,5257.0
-11892.0,-4732.0,4364.0,-822.0,-3746.0,-1694.0,-10844.0,2780.0,16436.0,3472.0,-9874.0,-449.0,13828.0,-12500.0,3760.0,-23740.0,1238.0,4634.0
-13040.0,-4724.0,5704.0,-3633.0,-5492.0,-2149.0,-14044.0,3844.0,13608.0,1547.0,-8684.0,-1261.0,16612.0,-29732.0,-12860.0,-32422.0,27682.0,-7682.0
-12884.0,-6104.0,7732.0,-4930.0,-6350.0,-4528.0,-17628.0,5724.0,8500.0,4181.0,-7973.0,-5724.0,7832.0,-16316.0,-128.0,-20933.0,5217.0,-11579.0
-14132.0,-7112.0,8420.0,-3438.0,2586.0,-5282.0,-17164.0,2196.0,4676.0,6204.0,-12105.0,-10214.0,10820.0,-20172.0,-6556.0,-13936.0,5942.0,-17676.0
-14796.0,-8640.0,6280.0,-168.0,1836.0,-5297.0,-15492.0,-144.0,2492.0,13458.0,-15832.0,-13342.0,11652.0,-9052.0,3208.0,-16375.0,21092.0,-24839.0
-13820.0,-4600.0,5152.0,3775.0,2212.0,-5663.0,-5168.0,-2684.0,16308.0,7664.0,-21984.0,-10908.0,14356.0,-784.0,18692.0,-14546.0,6282.0,-8964.0
-12660.0,-10612.0,3536.0,-294.0,-1002.0,-6743.0,-2780.0,-2032.0,23428.0,2614.0,-19298.0,-7245.0,14156.0,-11660.0,-1132.0,-12044.0,8722.0,-12104.0
